as,as_alias_num,as_all_num,as_ratio,sta_as_alias_num,sta_as_all_num,sat_as_ratio,org_name,country,category,sub_category
209641,47,26329,0.001785,30.0,83.328715,0.36002,I-SERVERS LTD,GB,Education and Research,None
395839,168,26329,0.006381,9.672119,83.328715,0.116072,HOSTKEY,US,Computer and Information Technology,Phone Provider
44812,9,26329,0.000342,7.0,83.328715,0.084005,IP SERVER LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
29182,10,26329,0.00038,7.0,83.328715,0.084005,JSC IOT,RU,Computer and Information Technology,None
197992,9,26329,0.000342,5.0,83.328715,0.060003,DEFSOLUTION LLC,US,None,None
29014,4,26329,0.000152,4.0,83.328715,0.048003,ScaleUp Technologies GmbH & Co. KG,DE,Computer and Information Technology,None
57043,6,26329,0.000228,4.0,83.328715,0.048003,HOSTKEY B.V.,NL,Computer and Information Technology,Internet Service Provider (ISP)
210644,3,26329,0.000114,3.0,83.328715,0.036002,AEZA INTERNATIONAL LTD,GB,None,None
204916,4,26329,0.000152,3.0,83.328715,0.036002,"RACKTECH CO., LTD.",TH,None,None
199925,2,26329,7.6e-05,2.0,83.328715,0.024001,Phan Nhat Nghi,VG,Construction and Real Estate,Other
48261,4,26329,0.000152,2.0,83.328715,0.024001,socialimprove LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
53667,21,26329,0.000798,1.000015,83.328715,0.012001,FranTech Solutions,US,Computer and Information Technology,Hosting and Cloud Provider
62240,1,26329,3.8e-05,1.0,83.328715,0.012001,Clouvider Limited,GB,Computer and Information Technology,Internet Service Provider (ISP)
60781,36,26329,0.001367,1.0,83.328715,0.012001,LeaseWeb Netherlands B.V.,NL,Computer and Information Technology,None
197619,2,26329,7.6e-05,1.0,83.328715,0.012001,Telnab Networks LLC,US,None,None
64267,12,26329,0.000456,0.75,83.328715,0.009,Sprious LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
135981,178,26329,0.006761,0.551773,83.328715,0.006622,VisualViet Company Limited,VN,Computer and Information Technology,Internet Service Provider (ISP)
213220,25,26329,0.00095,0.500015,83.328715,0.006001,Delta Ltd,RU,Computer and Information Technology,Internet Service Provider (ISP)
30721,8,26329,0.000304,0.5,83.328715,0.006,SatGate LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
36492,1551,26329,0.058908,0.129056,83.328715,0.001549,Google LLC,US,Computer and Information Technology,Software Development
140810,32,26329,0.001215,0.125,83.328715,0.0015,Megacore Technology Company Limited,VN,Computer and Information Technology,Internet Service Provider (ISP)
41405,52,26329,0.001975,0.085693,83.328715,0.001028,Altinea SAS,FR,Computer and Information Technology,None
138652,2,26329,7.6e-05,0.007812,83.328715,9.4e-05,Super Godzilla Communications GK,JP,Computer and Information Technology,Internet Service Provider (ISP)
396982,4,26329,0.000152,0.003937,83.328715,4.7e-05,Google LLC,US,"Media, Publishing, and Broadcasting",Online Music and Video Streaming Services
41378,16,26329,0.000608,0.000702,83.328715,8e-06,Kirino LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
62874,2,26329,7.6e-05,0.000488,83.328715,6e-06,Web2Objects LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
397031,29,26329,0.001101,0.000443,83.328715,5e-06,"GALAXYGATE, LLC",US,Other,None
13213,179,26329,0.006799,0.000171,83.328715,2e-06,UK-2 Limited,GB,Computer and Information Technology,Hosting and Cloud Provider
9009,144,26329,0.005469,0.000129,83.328715,2e-06,M247 Europe SRL,RO,Computer and Information Technology,Internet Service Provider (ISP)
46997,8,26329,0.000304,0.000122,83.328715,1e-06,Black Mesa Corporation,US,Health Care Services,Other
205212,8,26329,0.000304,0.000122,83.328715,1e-06,LoudTronix Inc.,CA,Community Groups and Nonprofits,Other
60068,9,26329,0.000342,0.000107,83.328715,1e-06,Datacamp Limited,GB,"Media, Publishing, and Broadcasting",Online Music and Video Streaming Services
149485,15,26329,0.00057,9.8e-05,83.328715,1e-06,MonoCloud Pty Ltd,AU,"Media, Publishing, and Broadcasting",Online Informational Content
20940,9370,26329,0.355881,7.5e-05,83.328715,1e-06,Akamai International B.V.,NL,"Media, Publishing, and Broadcasting",Online Music and Video Streaming Services
45609,37,26329,0.001405,6.1e-05,83.328715,1e-06,Bharti Airtel Limited,IN,Computer and Information Technology,Internet Service Provider (ISP)
13335,1380,26329,0.052414,6.1e-05,83.328715,1e-06,"Cloudflare, Inc.",US,Computer and Information Technology,Hosting and Cloud Provider
61317,3,26329,0.000114,4.6e-05,83.328715,1e-06,Hivelocity Inc,US,Computer and Information Technology,None
62217,12,26329,0.000456,4.6e-05,83.328715,1e-06,Vinters IT Ltd,GB,Computer and Information Technology,None
56630,3,26329,0.000114,4.6e-05,83.328715,1e-06,Melbikomas UAB,LT,Computer and Information Technology,None
396356,40,26329,0.001519,4.4e-05,83.328715,1e-06,Latitude.sh,US,Computer and Information Technology,Internet Service Provider (ISP)
262287,36,26329,0.001367,3.4e-05,83.328715,0.0,Latitude.sh LTDA,BR,Computer and Information Technology,Hosting and Cloud Provider
6939,605,26329,0.022978,3.2e-05,83.328715,0.0,Hurricane Electric LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
138997,3,26329,0.000114,3.1e-05,83.328715,0.0,Eons Data Communications Limited,HK,Computer and Information Technology,Internet Service Provider (ISP)
216435,2,26329,7.6e-05,3.1e-05,83.328715,0.0,Plim Mobile Telecom LLC,US,None,None
