as,as_alias_num,as_all_num,as_ratio,sta_as_alias_num,sta_as_all_num,sat_as_ratio,org_name,country,category,sub_category
209641,47,26772,0.001756,30.0,92.430354,0.324569,I-SERVERS LTD,GB,Education and Research,None
395839,168,26772,0.006275,9.672119,92.430354,0.104642,HOSTKEY,US,Computer and Information Technology,Phone Provider
29182,10,26772,0.000374,7.0,92.430354,0.075733,JSC IOT,RU,Computer and Information Technology,None
213220,37,26772,0.001382,6.500015,92.430354,0.070323,Delta Ltd,RU,Computer and Information Technology,Internet Service Provider (ISP)
44812,8,26772,0.000299,6.0,92.430354,0.064914,IP SERVER LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
197992,9,26772,0.000336,5.0,92.430354,0.054095,DEFSOLUTION LLC,US,None,None
29014,4,26772,0.000149,4.0,92.430354,0.043276,ScaleUp Technologies GmbH & Co. KG,DE,Computer and Information Technology,None
57043,6,26772,0.000224,4.0,92.430354,0.043276,HOSTKEY B.V.,NL,Computer and Information Technology,Internet Service Provider (ISP)
204916,4,26772,0.000149,3.0,92.430354,0.032457,"RACKTECH CO., LTD.",TH,None,None
198231,6,26772,0.000224,3.0,92.430354,0.032457,SIXNET OPERATION LTD,GB,None,None
210644,3,26772,0.000112,3.0,92.430354,0.032457,AEZA INTERNATIONAL LTD,GB,None,None
199925,2,26772,7.5e-05,2.0,92.430354,0.021638,Phan Nhat Nghi,VG,Construction and Real Estate,Other
48261,4,26772,0.000149,2.0,92.430354,0.021638,socialimprove LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
53667,21,26772,0.000784,1.000015,92.430354,0.010819,FranTech Solutions,US,Computer and Information Technology,Hosting and Cloud Provider
60781,36,26772,0.001345,1.0,92.430354,0.010819,LeaseWeb Netherlands B.V.,NL,Computer and Information Technology,None
197619,2,26772,7.5e-05,1.0,92.430354,0.010819,Telnab Networks LLC,US,None,None
64267,12,26772,0.000448,0.75,92.430354,0.008114,Sprious LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
135981,178,26772,0.006649,0.551773,92.430354,0.00597,VisualViet Company Limited,VN,Computer and Information Technology,Internet Service Provider (ISP)
30721,8,26772,0.000299,0.5,92.430354,0.005409,SatGate LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
140810,61,26772,0.002278,0.226578,92.430354,0.002451,Megacore Technology Company Limited,VN,Computer and Information Technology,Internet Service Provider (ISP)
36492,1551,26772,0.057934,0.129056,92.430354,0.001396,Google LLC,US,Computer and Information Technology,Software Development
41405,52,26772,0.001942,0.085693,92.430354,0.000927,Altinea SAS,FR,Computer and Information Technology,None
138652,2,26772,7.5e-05,0.007812,92.430354,8.5e-05,Super Godzilla Communications GK,JP,Computer and Information Technology,Internet Service Provider (ISP)
396982,4,26772,0.000149,0.003937,92.430354,4.3e-05,Google LLC,US,"Media, Publishing, and Broadcasting",Online Music and Video Streaming Services
41378,16,26772,0.000598,0.000702,92.430354,8e-06,Kirino LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
62874,2,26772,7.5e-05,0.000488,92.430354,5e-06,Web2Objects LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
397031,29,26772,0.001083,0.000443,92.430354,5e-06,"GALAXYGATE, LLC",US,Other,None
13213,179,26772,0.006686,0.000171,92.430354,2e-06,UK-2 Limited,GB,Computer and Information Technology,Hosting and Cloud Provider
9009,167,26772,0.006238,0.000151,92.430354,2e-06,M247 Europe SRL,RO,Computer and Information Technology,Internet Service Provider (ISP)
46997,8,26772,0.000299,0.000122,92.430354,1e-06,Black Mesa Corporation,US,Health Care Services,Other
205212,8,26772,0.000299,0.000122,92.430354,1e-06,LoudTronix Inc.,CA,Community Groups and Nonprofits,Other
60068,9,26772,0.000336,0.000107,92.430354,1e-06,Datacamp Limited,GB,"Media, Publishing, and Broadcasting",Online Music and Video Streaming Services
149485,15,26772,0.00056,9.8e-05,92.430354,1e-06,MonoCloud Pty Ltd,AU,"Media, Publishing, and Broadcasting",Online Informational Content
20940,9584,26772,0.357986,7.7e-05,92.430354,1e-06,Akamai International B.V.,NL,"Media, Publishing, and Broadcasting",Online Music and Video Streaming Services
13335,1375,26772,0.05136,6.1e-05,92.430354,1e-06,"Cloudflare, Inc.",US,Computer and Information Technology,Hosting and Cloud Provider
45609,37,26772,0.001382,6.1e-05,92.430354,1e-06,Bharti Airtel Limited,IN,Computer and Information Technology,Internet Service Provider (ISP)
396356,41,26772,0.001531,5.9e-05,92.430354,1e-06,Latitude.sh,US,Computer and Information Technology,Internet Service Provider (ISP)
61317,3,26772,0.000112,4.6e-05,92.430354,0.0,Hivelocity Inc,US,Computer and Information Technology,None
62217,12,26772,0.000448,4.6e-05,92.430354,0.0,Vinters IT Ltd,GB,Computer and Information Technology,None
56630,3,26772,0.000112,4.6e-05,92.430354,0.0,Melbikomas UAB,LT,Computer and Information Technology,None
262287,36,26772,0.001345,3.4e-05,92.430354,0.0,Latitude.sh LTDA,BR,Computer and Information Technology,Hosting and Cloud Provider
6939,616,26772,0.023009,3.2e-05,92.430354,0.0,Hurricane Electric LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
46841,2,26772,7.5e-05,3.1e-05,92.430354,0.0,"Fork Networking, LLC",US,Computer and Information Technology,Internet Service Provider (ISP)
216435,3,26772,0.000112,3.1e-05,92.430354,0.0,Plim Mobile Telecom LLC,US,None,None
138997,4,26772,0.000149,3.1e-05,92.430354,0.0,Eons Data Communications Limited,HK,Computer and Information Technology,Internet Service Provider (ISP)
46562,71,26772,0.002652,2.4e-05,92.430354,0.0,Performive LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
16509,4982,26772,0.18609,2.3e-05,92.430354,0.0,"Amazon.com, Inc.",US,Computer and Information Technology,Hosting and Cloud Provider
30633,68,26772,0.00254,2.3e-05,92.430354,0.0,"Leaseweb USA, Inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
202888,1,26772,3.7e-05,1.5e-05,92.430354,0.0,UPSTREAM NETWORK LTD,GB,None,None
6315,1,26772,3.7e-05,1.5e-05,92.430354,0.0,"XMission, L.C.",US,Computer and Information Technology,Internet Service Provider (ISP)
45027,2,26772,7.5e-05,1.5e-05,92.430354,0.0,"LLC ""Internet Tehnologii""",RU,Computer and Information Technology,Software Development
835,1,26772,3.7e-05,1.5e-05,92.430354,0.0,GoCodeIT Inc,CA,Computer and Information Technology,Internet Service Provider (ISP)
268972,1,26772,3.7e-05,1.5e-05,92.430354,0.0,ERBCOM TELECOMUNICACOES EIRELI - ME,BR,Computer and Information Technology,Internet Service Provider (ISP)
12876,5,26772,0.000187,1.5e-05,92.430354,0.0,SCALEWAY S.A.S.,FR,Computer and Information Technology,None
56655,4,26772,0.000149,1.5e-05,92.430354,0.0,TerraHost AS,NO,Computer and Information Technology,Internet Service Provider (ISP)
51115,1,26772,3.7e-05,1.5e-05,92.430354,0.0,HLL LLC,RU,Computer and Information Technology,None
212238,1,26772,3.7e-05,1.5e-05,92.430354,0.0,Datacamp Limited,GB,Computer and Information Technology,Internet Service Provider (ISP)
205100,1,26772,3.7e-05,1.5e-05,92.430354,0.0,F3 Netze e.V.,DE,Service,"Law, Business, and Consulting Services"
19969,4,26772,0.000149,1.5e-05,92.430354,0.0,"Joe's Datacenter, LLC",US,Government and Public Administration,"Military, Defense, National Security, and International Affairs"
33387,11,26772,0.000411,1.5e-05,92.430354,0.0,"Nocix, LLC",US,Computer and Information Technology,Internet Service Provider (ISP)
30860,1,26772,3.7e-05,1.5e-05,92.430354,0.0,Virtual Systems LLC,UA,Computer and Information Technology,Internet Service Provider (ISP)
51430,9,26772,0.000336,1.5e-05,92.430354,0.0,AltusHost B.V.,NL,Computer and Information Technology,Internet Service Provider (ISP)
