as,as_alias_num,as_all_num,as_ratio,sta_as_alias_num,sta_as_all_num,sat_as_ratio,org_name,country,category,sub_category
397165,62,4366,0.014201,992.0,1393.483765,0.711885,EpicUp Holdings Inc,US,Service,"Law, Business, and Consulting Services"
204916,99,4366,0.022675,64.3125,1393.483765,0.046152,"RACKTECH CO., LTD.",TH,None,None
396356,2,4366,0.000458,32.0,1393.483765,0.022964,Latitude.sh,US,Computer and Information Technology,Internet Service Provider (ISP)
44812,28,4366,0.006413,28.0,1393.483765,0.020094,IP SERVER LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
210107,24,4366,0.005497,24.0,1393.483765,0.017223,PLUSWEB SUNUCU INTERNET HIZMETLERI TICARET LIMITED SIRKETI,TR,Computer and Information Technology,Internet Service Provider (ISP)
396319,1,4366,0.000229,16.0,1393.483765,0.011482,Oxylabs,US,Computer and Information Technology,Internet Service Provider (ISP)
20473,16,4366,0.003665,13.000046,1393.483765,0.009329,"The Constant Company, LLC",US,Computer and Information Technology,Internet Service Provider (ISP)
209968,13,4366,0.002978,13.0,1393.483765,0.009329,Kew Solutions Unipessoal Lda,PT,Finance and Insurance,"Investment, Portfolio Management, Pensions and Funds"
30633,13,4366,0.002978,12.000015,1393.483765,0.008612,"Leaseweb USA, Inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
1239,10,4366,0.00229,10.0,1393.483765,0.007176,Sprint,US,Computer and Information Technology,Internet Service Provider (ISP)
59504,12,4366,0.002749,9.1875,1393.483765,0.006593,LLC Vpsville,RU,Computer and Information Technology,Software Development
62240,31,4366,0.0071,9.000565,1393.483765,0.006459,Clouvider Limited,GB,Computer and Information Technology,Internet Service Provider (ISP)
198231,9,4366,0.002061,8.003906,1393.483765,0.005744,SIXNET OPERATION LTD,GB,None,None
47596,9,4366,0.002061,7.000031,1393.483765,0.005023,IT Express Ltd.,UA,Service,"Law, Business, and Consulting Services"
210695,7,4366,0.001603,7.0,1393.483765,0.005023,Dmitrii Vladimirovich Malkov,RU,None,None
49581,7,4366,0.001603,7.0,1393.483765,0.005023,Ferdinand Zink trading as Tube-Hosting,DE,Computer and Information Technology,Software Development
49542,6,4366,0.001374,6.0,1393.483765,0.004306,ArtPlanet LLC,RU,Computer and Information Technology,Hosting and Cloud Provider
51837,6,4366,0.001374,6.0,1393.483765,0.004306,Netex Limited,HK,Computer and Information Technology,Software Development
61317,14,4366,0.003207,5.012955,1393.483765,0.003597,Hivelocity Inc,US,Computer and Information Technology,None
60781,5,4366,0.001145,5.0,1393.483765,0.003588,LeaseWeb Netherlands B.V.,NL,Computer and Information Technology,None
62217,9,4366,0.002061,4.000763,1393.483765,0.002871,Vinters IT Ltd,GB,Computer and Information Technology,None
51659,4,4366,0.000916,4.0,1393.483765,0.002871,LLC Baxet,RU,Computer and Information Technology,Internet Service Provider (ISP)
204490,4,4366,0.000916,4.0,1393.483765,0.002871,Kontel LLC,RU,Computer and Information Technology,Hosting and Cloud Provider
207990,4,4366,0.000916,4.0,1393.483765,0.002871,HostRoyale Technologies Pvt Ltd,IN,Computer and Information Technology,Internet Service Provider (ISP)
7018,4,4366,0.000916,4.0,1393.483765,0.002871,"AT&T Services, Inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
209242,16,4366,0.003665,3.000198,1393.483765,0.002153,"Cloudflare London, LLC",US,Service,"Law, Business, and Consulting Services"
213220,7,4366,0.001603,3.000061,1393.483765,0.002153,Delta Ltd,RU,Computer and Information Technology,Internet Service Provider (ISP)
48108,3,4366,0.000687,3.0,1393.483765,0.002153,Sole trader Malkov Dmitrii Vladimirovich,RU,Computer and Information Technology,None
44477,3,4366,0.000687,3.0,1393.483765,0.002153,STARK INDUSTRIES SOLUTIONS LTD,GB,Manufacturing,"Metal, Glass, Wood, and Paper Manufacturing"
3175,3,4366,0.000687,3.0,1393.483765,0.002153,Citytelecom LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
