country,country_alias_num,country_all_num,country_ratio,sta_country_alias_num,sta_country_all_num,sat_country_ratio,as
GB,328,26608,0.012328,36.000354,93.43016781675502,0.385318,"[209641, 198231, 210644, 13213, 60068, 62217, 212238, 202888, 200241, 205544, 61323, 9002, 8943, 35826, 41357, 41000]"
RU,112,26608,0.0042120000000000005,21.000045,93.43016781675502,0.22476699999999997,"[29182, 213220, 44812, 60389, 30721, 45027, 51115, 59504, 49542, 204490, 199274, 210079, 197695, 8342, 34665, 28890, 16345, 25532]"
US,12196,26608,0.4583609999999999,19.557118,93.43016781675502,0.20932,"[395839, 197992, 48261, 53667, 197619, 64267, 36492, 396982, 41378, 62874, 397031, 46997, 13335, 396356, 16509, 61317, 6939, 46841, 216435, 46562, 30633, 19969, 33387, 54113, 40509, 6315, 200827, 55081, 8100, 397373, 12167, 40676, 11990, 26527, 11878, 21859, 32934, 54455, 48581, 38, 209622, 395747, 397224, 397226, 397232, 397423, 62571, 63410, 63949, 197598, 7922, 11019, 11917, 11426, 6233, 701, 3389, 29789, 33760, 33438, 33363, 40630, 174, 36351, 25923, 17378, 17185, 16625, 15169, 15133, 15130, 15108, 19551, 20473, 22822, 22697, 398565]"
NL,9700,26608,0.364553,5.000108,93.43016781675502,0.053516999999999995,"[57043, 60781, 20940, 8283, 51430, 49981, 49544, 48635, 60893, 207375, 208492, 211786, 213192, 199752, 12859, 35470, 21342]"
DE,647,26608,0.024318000000000003,4.000015,93.43016781675502,0.042813,"[29014, 205100, 59437, 60294, 47447, 209114, 205766, 208058, 44974, 8560, 8422, 6805, 6724, 12360, 12306, 3214, 680, 3320, 29413, 29066, 44066, 15943, 24961]"
TH,57,26608,0.002142,3.0,93.43016781675502,0.03211,"[204916, 45758, 131445, 4651]"
VG,3,26608,0.000113,2.0,93.43016781675502,0.021406,"[199925, 197730]"
VN,287,26608,0.010786,0.7783549999999999,93.43016781675502,0.008331,"[135981, 140810, 149151, 140824, 45899, 135967]"
FR,130,26608,0.004885,0.085716,93.43016781675502,0.000917,"[41405, 12876, 5410, 209453, 30781, 29075, 42487, 16276]"
JP,29,26608,0.0010910000000000002,0.007812,93.43016781675502,8.4e-05,"[138652, 7679, 9354, 9824, 9605, 2527, 2497, 38631, 17511]"
RO,200,26608,0.007516000000000001,0.000151,93.43016781675502,2e-06,"[9009, 6718, 5606]"
CA,109,26608,0.004097,0.000145,93.43016781675502,1e-06,"[205212, 835, 577, 53356, 200351, 852, 812]"
AU,63,26608,0.0023680000000000003,0.00010499999999999999,93.43016781675502,1e-06,"[149485, 133480, 8888, 1221]"
