as,as_alias_num,as_all_num,as_ratio,sta_as_alias_num,sta_as_all_num,sat_as_ratio,org_name,country,category,sub_category
209641,47,26682,0.001761,30.0,94.328512,0.318037,I-SERVERS LTD,GB,Education and Research,None
395839,168,26682,0.006296,9.672119,94.328512,0.102537,HOSTKEY,US,Computer and Information Technology,Phone Provider
29182,10,26682,0.000375,7.0,94.328512,0.074209,JSC IOT,RU,Computer and Information Technology,None
213220,37,26682,0.001387,6.500015,94.328512,0.068908,Delta Ltd,RU,Computer and Information Technology,Internet Service Provider (ISP)
44812,8,26682,0.0003,6.0,94.328512,0.063607,IP SERVER LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
198231,30,26682,0.001124,5.0,94.328512,0.053006,SIXNET OPERATION LTD,GB,None,None
197992,9,26682,0.000337,5.0,94.328512,0.053006,DEFSOLUTION LLC,US,None,None
29014,4,26682,0.00015,4.0,94.328512,0.042405,ScaleUp Technologies GmbH & Co. KG,DE,Computer and Information Technology,None
57043,6,26682,0.000225,4.0,94.328512,0.042405,HOSTKEY B.V.,NL,Computer and Information Technology,Internet Service Provider (ISP)
210644,3,26682,0.000112,3.0,94.328512,0.031804,AEZA INTERNATIONAL LTD,GB,None,None
204916,4,26682,0.00015,3.0,94.328512,0.031804,"RACKTECH CO., LTD.",TH,None,None
48261,4,26682,0.00015,2.0,94.328512,0.021202,socialimprove LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
199925,2,26682,7.5e-05,2.0,94.328512,0.021202,Phan Nhat Nghi,VG,Construction and Real Estate,Other
53667,21,26682,0.000787,1.000015,94.328512,0.010601,FranTech Solutions,US,Computer and Information Technology,Hosting and Cloud Provider
60781,36,26682,0.001349,1.0,94.328512,0.010601,LeaseWeb Netherlands B.V.,NL,Computer and Information Technology,None
197619,2,26682,7.5e-05,1.0,94.328512,0.010601,Telnab Networks LLC,US,None,None
64267,12,26682,0.00045,0.75,94.328512,0.007951,Sprious LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
135981,178,26682,0.006671,0.551773,94.328512,0.005849,VisualViet Company Limited,VN,Computer and Information Technology,Internet Service Provider (ISP)
30721,8,26682,0.0003,0.5,94.328512,0.005301,SatGate LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
36492,1550,26682,0.058092,0.128812,94.328512,0.001366,Google LLC,US,Computer and Information Technology,Software Development
140810,32,26682,0.001199,0.125,94.328512,0.001325,Megacore Technology Company Limited,VN,Computer and Information Technology,Internet Service Provider (ISP)
41405,52,26682,0.001949,0.085693,94.328512,0.000908,Altinea SAS,FR,Computer and Information Technology,None
138652,2,26682,7.5e-05,0.007812,94.328512,8.3e-05,Super Godzilla Communications GK,JP,Computer and Information Technology,Internet Service Provider (ISP)
396982,4,26682,0.00015,0.003937,94.328512,4.2e-05,Google LLC,US,"Media, Publishing, and Broadcasting",Online Music and Video Streaming Services
41378,16,26682,0.0006,0.000702,94.328512,7e-06,Kirino LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
62874,2,26682,7.5e-05,0.000488,94.328512,5e-06,Web2Objects LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
397031,29,26682,0.001087,0.000443,94.328512,5e-06,"GALAXYGATE, LLC",US,Other,None
13213,179,26682,0.006709,0.000171,94.328512,2e-06,UK-2 Limited,GB,Computer and Information Technology,Hosting and Cloud Provider
