org_name,org_alias_num,org_all_num,org_ratio,sta_org_alias_num,sta_org_all_num,sat_org_ratio,as,country,category,sub_category
I-SERVERS LTD,47,26608,0.001766,30.0,93.43016781675502,0.321095,[209641],['GB'],['Education and Research'],['None']
HOSTKEY,168,26608,0.006314,9.672119,93.43016781675502,0.103522,[395839],['US'],['Computer and Information Technology'],['Phone Provider']
JSC IOT,10,26608,0.000376,7.0,93.43016781675502,0.074922,[29182],['RU'],['Computer and Information Technology'],['None']
Delta Ltd,37,26608,0.001391,6.500015,93.43016781675502,0.069571,[213220],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
IP SERVER LLC,8,26608,0.000301,6.0,93.43016781675502,0.064219,[44812],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
DEFSOLUTION LLC,9,26608,0.000338,5.0,93.43016781675502,0.053516,[197992],['US'],['None'],['None']
HOSTKEY B.V.,6,26608,0.000225,4.0,93.43016781675502,0.042813,[57043],['NL'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
ScaleUp Technologies GmbH & Co. KG,4,26608,0.00015,4.0,93.43016781675502,0.042813,[29014],['DE'],['Computer and Information Technology'],['None']
AEZA INTERNATIONAL LTD,3,26608,0.000113,3.0,93.43016781675502,0.03211,[210644],['GB'],['None'],['None']
"RACKTECH CO., LTD.",4,26608,0.00015,3.0,93.43016781675502,0.03211,[204916],['TH'],['None'],['None']
SIXNET OPERATION LTD,6,26608,0.000225,3.0,93.43016781675502,0.03211,[198231],['GB'],['None'],['None']
Phan Nhat Nghi,2,26608,7.5e-05,2.0,93.43016781675502,0.021406,[199925],['VG'],['Construction and Real Estate'],['Other']
socialimprove LLC,4,26608,0.00015,2.0,93.43016781675502,0.021406,[48261],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
FranTech Solutions,21,26608,0.000789,1.000015,93.43016781675502,0.010703,[53667],['US'],['Computer and Information Technology'],['Hosting and Cloud Provider']
Manir LLC,1,26608,3.8e-05,1.0,93.43016781675502,0.010703,[60389],['RU'],['Finance and Insurance'],"['Banks, Credit Card Companies, Mortgage Providers']"
LeaseWeb Netherlands B.V.,36,26608,0.001353,1.0,93.43016781675502,0.010703,[60781],['NL'],['Computer and Information Technology'],['None']
Telnab Networks LLC,2,26608,7.5e-05,1.0,93.43016781675502,0.010703,[197619],['US'],['None'],['None']
Sprious LLC,12,26608,0.000451,0.75,93.43016781675502,0.008027,[64267],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
VisualViet Company Limited,178,26608,0.00669,0.551773,93.43016781675502,0.005906,[135981],['VN'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
SatGate LLC,8,26608,0.000301,0.5,93.43016781675502,0.005352,[30721],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
