org_name,org_alias_num,org_all_num,org_ratio,sta_org_alias_num,sta_org_all_num,sat_org_ratio,as
20i Limited,2,4379,0.00045672527974423386,3.1e-05,1396.48391777277,2.219860866671591e-08,[48254]
21vianet(China) Inc.,3,26679,0.00011244799280332846,0.0,89.43012423551514,0.0,[17428]
23M GmbH,2,31058,6.439564685427266e-05,1.0,1485.9140420082852,0.0006729864391404844,[47447]
24 SHELLS,15,31058,0.0004829673514070449,2.7e-05,1485.9140420082852,1.817063385679308e-08,[55081]
34SP.com Limited,1,26679,3.748266426777615e-05,0.0,89.43012423551514,0.0,[41357]
3xK Tech GmbH,4,4379,0.0009134505594884677,4.0,1396.48391777277,0.002864336602156892,"[198571, 200373]"
AEZA INTERNATIONAL LTD,3,26679,0.00011244799280332846,3.0,89.43012423551514,0.03354574340184824,[210644]
AKILE LTD,2,4379,0.00045672527974423386,0.003922,1396.48391777277,2.8084820384148324e-06,[61112]
ALKON SAS,3,26679,0.00011244799280332846,0.0,89.43012423551514,0.0,[266768]
ANS ACADEMY LIMITED,5,31058,0.00016098911713568163,1.5e-05,1485.9140420082852,1.0094796587107267e-08,[61323]
ARLINK S.A.,2,26679,7.49653285355523e-05,0.0,89.43012423551514,0.0,[28075]
ARTERIA Networks Corporation,1,26679,3.748266426777615e-05,0.0,89.43012423551514,0.0,[2519]
"AT&T Services, Inc.",4,4379,0.0009134505594884677,4.0,1396.48391777277,0.002864336602156892,[7018]
Adrian Paschkowski,1,4379,0.00022836263987211693,0.003906,1396.48391777277,2.797024692006205e-06,[205987]
Akamai International B.V.,9621,31058,0.3097752591924786,0.039139,1485.9140420082852,2.634001624151942e-05,[33905]
"Akamai Technologies, Inc.",1197,31058,0.03854079464228218,0.017395,1485.9140420082852,1.1706599108848727e-05,"[36183, 16625]"
Al Asmary Abdullah Ibrahim A,3,4379,0.0006850879196163508,3.0,1396.48391777277,0.002148252451617669,[210499]
"Alibaba (US) Technology Co., Ltd.",2,4379,0.00045672527974423386,3.1e-05,1396.48391777277,2.219860866671591e-08,[37963]
Alliance LLC,3,4379,0.0006850879196163508,4.6e-05,1396.48391777277,3.293987092480426e-08,[39900]
Allo Communications LLC,1,26679,3.748266426777615e-05,0.0,89.43012423551514,0.0,[15108]
