sub_category,category_alias_num,category_all_num,category_ratio,sta_category_alias_num,sta_category_all_num,sat_category_ratio,as
"Law, Business, and Consulting Services",90,4381,0.020541999999999994,1004.000244,1395.546448290348,0.719433,"[397165, 47596, 209242, 61178, 200081, 15967]"
Internet Service Provider (ISP),637,4381,0.145396,200.15691699999996,1395.546448290348,0.14343099999999998,"[396356, 44812, 210107, 396319, 20473, 30633, 62240, 200373, 7018, 207990, 51659, 213220, 198571, 208626, 206873, 3175, 49392, 56534, 212521, 1239, 22773, 50902, 50113, 64080, 266732, 49981, 47447, 36992, 15317, 396362, 25145, 396113, 30721, 199669, 41108, 43317, 150445, 196968, 6939, 45609, 174, 38732, 53356, 202528, 33480, 36791, 28573, 58057, 9009, 15133, 40509, 136620, 16724, 263110, 203314, 32931, 20446, 41378, 20253, 212238, 46562, 56758, 14153, 59711, 62874, 140810, 394923, 209181, 211759, 6369, 30081, 43357, 47720, 51430, 52041, 55081, 63213, 400797, 201029, 200393, 197433, 139693, 133480, 6762, 4788, 4761, 4657, 58453]"
None,373,4381,0.08514300000000002,119.15631400000002,1395.546448290348,0.085389,"[204916, 198231, 210695, 61317, 60781, 62217, 209641, 48108, 29182, 212477, 42692, 210852, 131910, 209146, 135605, 202235, 28753, 199614, 271991, 141444, 147057, 196733, 210842, 151814, 399558, 199186, 197730, 200021, 202911, 141173, 151407, 201217, 398668, 206981, 60539, 50069, 949, 207021, 208685, 201572, 48254, 1921, 40138, 38008, 205544, 37963, 197606, 201178, 197919, 33760, 216435, 216452, 399358, 211051, 61323, 58339, 54197, 202662, 203283, 202888, 141039]"
Software Development,440,4381,0.10043400000000001,28.632049,1395.546448290348,0.020516,"[59504, 49581, 51837, 210499, 54113, 60703, 150347, 36492, 200866, 199974, 47583, 198412, 210937, 25923]"
"Investment, Portfolio Management, Pensions and Funds",16,4381,0.003652,15.000015,1395.546448290348,0.010748,"[209968, 51126, 201836]"
Hosting and Cloud Provider,1475,4381,0.336682,13.348008,1395.546448290348,0.009564999999999999,"[49542, 204490, 58061, 43260, 53667, 16509, 13335, 202990, 50867, 40676, 13213]"
Other,71,4381,0.016207,4.173598000000001,1395.546448290348,0.00299,"[56849, 211027, 133375, 199925, 400519, 205987, 60310, 46997, 205212, 205157, 398962, 207487, 30811, 205989, 201633]"
"Metal, Glass, Wood, and Paper Manufacturing",3,4381,0.000685,3.0,1395.546448290348,0.00215,[44477]
"Banks, Credit Card Companies, Mortgage Providers",3,4381,0.000685,3.0,1395.546448290348,0.00215,[60389]
Buildings (Residential or Commercial),16,4381,0.003653,2.006851,1395.546448290348,0.001438,"[52042, 151338]"
Electronics and Computer Components,2,4381,0.000456,1.000015,1395.546448290348,0.000717,"[51259, 23145]"
Elementary and Secondary Schools,1,4381,0.000228,1.0,1395.546448290348,0.000717,[56434]
"Colleges, Universities, and Professional Schools",1,4381,0.000228,1.0,1395.546448290348,0.000717,[4538]
Online Music and Video Streaming Services,10,4381,0.002283,0.039062,1395.546448290348,2.8e-05,[33905]
Computer and Network Security,1221,4381,0.27870399999999995,0.018616,1395.546448290348,1.3000000000000001e-05,"[36183, 19551, 16625]"
Online Informational Content,5,4381,0.001142,0.007859,1395.546448290348,6e-06,"[61112, 199465, 206843]"
"Other Schools, Instruction, and Exam Preparation (Trade Schools, Art Schools, Driving Instruction, etc.)",13,4381,0.002967,0.006836,1395.546448290348,5e-06,[270410]
Real Estate (Residential and/or Commercial),3,4381,0.000685,4.6e-05,1395.546448290348,0.0,[39900]
Chemical and Pharmaceutical Manufacturing,1,4381,0.000228,1.5e-05,1395.546448290348,0.0,[203635]
