as,as_alias_num,as_all_num,as_ratio,sta_as_alias_num,sta_as_all_num,sat_as_ratio,org_name,country,category,sub_category
397165,62,4379,0.014158,992.0,1396.483918,0.710355,EpicUp Holdings Inc,US,Service,"Law, Business, and Consulting Services"
204916,99,4379,0.022608,64.3125,1396.483918,0.046053,"RACKTECH CO., LTD.",TH,None,None
396356,2,4379,0.000457,32.0,1396.483918,0.022915,Latitude.sh,US,Computer and Information Technology,Internet Service Provider (ISP)
44812,29,4379,0.006623,29.0,1396.483918,0.020766,IP SERVER LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
210107,24,4379,0.005481,24.0,1396.483918,0.017186,PLUSWEB SUNUCU INTERNET HIZMETLERI TICARET LIMITED SIRKETI,TR,Computer and Information Technology,Internet Service Provider (ISP)
396319,1,4379,0.000228,16.0,1396.483918,0.011457,Oxylabs,US,Computer and Information Technology,Internet Service Provider (ISP)
20473,17,4379,0.003882,13.000061,1396.483918,0.009309,"The Constant Company, LLC",US,Computer and Information Technology,Internet Service Provider (ISP)
209968,13,4379,0.002969,13.0,1396.483918,0.009309,Kew Solutions Unipessoal Lda,PT,Finance and Insurance,"Investment, Portfolio Management, Pensions and Funds"
30633,13,4379,0.002969,12.000015,1396.483918,0.008593,"Leaseweb USA, Inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
1239,10,4379,0.002284,10.0,1396.483918,0.007161,Sprint,US,Computer and Information Technology,Internet Service Provider (ISP)
59504,12,4379,0.00274,9.1875,1396.483918,0.006579,LLC Vpsville,RU,Computer and Information Technology,Software Development
62240,31,4379,0.007079,9.000565,1396.483918,0.006445,Clouvider Limited,GB,Computer and Information Technology,Internet Service Provider (ISP)
198231,8,4379,0.001827,8.0,1396.483918,0.005729,SIXNET OPERATION LTD,GB,None,None
47596,9,4379,0.002055,7.000031,1396.483918,0.005013,IT Express Ltd.,UA,Service,"Law, Business, and Consulting Services"
49581,7,4379,0.001599,7.0,1396.483918,0.005013,Ferdinand Zink trading as Tube-Hosting,DE,Computer and Information Technology,Software Development
210695,7,4379,0.001599,7.0,1396.483918,0.005013,Dmitrii Vladimirovich Malkov,RU,None,None
51837,6,4379,0.00137,6.0,1396.483918,0.004297,Netex Limited,HK,Computer and Information Technology,Software Development
49542,6,4379,0.00137,6.0,1396.483918,0.004297,ArtPlanet LLC,RU,Computer and Information Technology,Hosting and Cloud Provider
61317,14,4379,0.003197,5.012955,1396.483918,0.00359,Hivelocity Inc,US,Computer and Information Technology,None
60781,5,4379,0.001142,5.0,1396.483918,0.00358,LeaseWeb Netherlands B.V.,NL,Computer and Information Technology,None
62217,9,4379,0.002055,4.000763,1396.483918,0.002865,Vinters IT Ltd,GB,Computer and Information Technology,None
51659,4,4379,0.000913,4.0,1396.483918,0.002864,LLC Baxet,RU,Computer and Information Technology,Internet Service Provider (ISP)
204490,4,4379,0.000913,4.0,1396.483918,0.002864,Kontel LLC,RU,Computer and Information Technology,Hosting and Cloud Provider
7018,4,4379,0.000913,4.0,1396.483918,0.002864,"AT&T Services, Inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
207990,4,4379,0.000913,4.0,1396.483918,0.002864,HostRoyale Technologies Pvt Ltd,IN,Computer and Information Technology,Internet Service Provider (ISP)
209242,16,4379,0.003654,3.000198,1396.483918,0.002148,"Cloudflare London, LLC",US,Service,"Law, Business, and Consulting Services"
213220,7,4379,0.001599,3.000061,1396.483918,0.002148,Delta Ltd,RU,Computer and Information Technology,Internet Service Provider (ISP)
3175,3,4379,0.000685,3.0,1396.483918,0.002148,Citytelecom LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
208626,3,4379,0.000685,3.0,1396.483918,0.002148,ServTech LTD,RU,Computer and Information Technology,Internet Service Provider (ISP)
60389,3,4379,0.000685,3.0,1396.483918,0.002148,Manir LLC,RU,Finance and Insurance,"Banks, Credit Card Companies, Mortgage Providers"
29182,3,4379,0.000685,3.0,1396.483918,0.002148,JSC IOT,RU,Computer and Information Technology,None
48108,3,4379,0.000685,3.0,1396.483918,0.002148,Sole trader Malkov Dmitrii Vladimirovich,RU,Computer and Information Technology,None
206873,3,4379,0.000685,3.0,1396.483918,0.002148,GalaxyStar LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
209641,3,4379,0.000685,3.0,1396.483918,0.002148,I-SERVERS LTD,GB,Education and Research,None
198571,3,4379,0.000685,3.0,1396.483918,0.002148,3xK Tech GmbH,DE,Computer and Information Technology,Internet Service Provider (ISP)
210499,3,4379,0.000685,3.0,1396.483918,0.002148,Al Asmary Abdullah Ibrahim A,SA,Computer and Information Technology,Software Development
212477,3,4379,0.000685,3.0,1396.483918,0.002148,RoyaleHosting BV,NL,Computer and Information Technology,None
44477,3,4379,0.000685,3.0,1396.483918,0.002148,STARK INDUSTRIES SOLUTIONS LTD,GB,Manufacturing,"Metal, Glass, Wood, and Paper Manufacturing"
49392,4,4379,0.000913,2.000031,1396.483918,0.001432,LLC Baxet,RU,Computer and Information Technology,Internet Service Provider (ISP)
212521,3,4379,0.000685,2.000015,1396.483918,0.001432,Malkov D.V.,RU,Computer and Information Technology,Internet Service Provider (ISP)
56534,3,4379,0.000685,2.000015,1396.483918,0.001432,Comfortel Ltd.,RU,Computer and Information Technology,Internet Service Provider (ISP)
202888,3,4379,0.000685,2.000015,1396.483918,0.001432,UPSTREAM NETWORK LTD,GB,None,None
22773,2,4379,0.000457,2.0,1396.483918,0.001432,Cox Communications Inc.,US,Computer and Information Technology,Internet Service Provider (ISP)
58061,2,4379,0.000457,2.0,1396.483918,0.001432,Scalaxy B.V.,LV,Computer and Information Technology,Hosting and Cloud Provider
