org_name,org_alias_num,org_all_num,org_ratio,sta_org_alias_num,sta_org_all_num,sat_org_ratio,as
20i Limited,2,4894,0.0004086636697997548,3.1e-05,2606.7994847893715,1.1891977185389382e-08,[48254]
21vianet(China) Inc.,3,26321,0.00011397743246837126,0.0,87.32871112314857,0.0,[17428]
23M GmbH,2,31215,6.40717603716162e-05,1.0,2694.12819591252,0.0003711775859505056,[47447]
24 SHELLS,15,31215,0.0004805382027871216,2.7e-05,2694.12819591252,1.0021794820663651e-08,[55081]
3xK Tech GmbH,12,4894,0.002451982018798529,12.0,2606.7994847893715,0.004603346007247502,"[200373, 198571]"
99999 Informatika Ltd.,1,4894,0.0002043318348998774,1.0,2606.7994847893715,0.0003836121672706252,[200157]
ABEILLE SARL,1,4894,0.0002043318348998774,0.003906,2606.7994847893715,1.498389125359062e-06,[203500]
ADVCOM SARL,1,4894,0.0002043318348998774,16.0,2606.7994847893715,0.0061377946763300035,[205068]
AEZA INTERNATIONAL LTD,4,31215,0.0001281435207432324,3.000015,2694.12819591252,0.001113538325515306,[210644]
AKILE LTD,2,4894,0.0004086636697997548,0.003922,2606.7994847893715,1.5045269200353922e-06,[61112]
ALICE CAT RESEARCH LTD,1,4894,0.0002043318348998774,1.5e-05,2606.7994847893715,5.754182509059378e-09,[210025]
ALKON SAS,3,26321,0.00011397743246837126,0.0,87.32871112314857,0.0,[266768]
AMAG Corporate Services AG,1,4894,0.0002043318348998774,16.0,2606.7994847893715,0.0061377946763300035,[35712]
ANS ACADEMY LIMITED,5,31215,0.00016017940092904052,1.5e-05,2694.12819591252,5.567663789257584e-09,[61323]
ARLINK S.A.,2,26321,7.598495497891418e-05,0.0,87.32871112314857,0.0,[28075]
ARTERIA Networks Corporation,1,26321,3.799247748945709e-05,0.0,87.32871112314857,0.0,[2519]
ASIAINFO TE,1,4894,0.0002043318348998774,16.0,2606.7994847893715,0.0061377946763300035,[8511]
"AT&T Services, Inc.",5,4894,0.001021659174499387,5.0,2606.7994847893715,0.0019180608363531262,[7018]
"AXARNET COMUNICACIONES, S.L.",1,4894,0.0002043318348998774,1.5e-05,2606.7994847893715,5.754182509059378e-09,[50926]
Adrian Paschkowski,1,4894,0.0002043318348998774,0.003906,2606.7994847893715,1.498389125359062e-06,[205987]
Aggros Operations Ltd.,6,4894,0.0012259910093992644,0.140625,2606.7994847893715,5.394546102243167e-05,[202685]
Agriculture bank,1,4894,0.0002043318348998774,16.0,2606.7994847893715,0.0061377946763300035,[57574]
Aixit GmbH,1,4894,0.0002043318348998774,1.0,2606.7994847893715,0.0003836121672706252,[29551]
Akamai International B.V.,9447,31215,0.30264296011532915,0.039458,2694.12819591252,1.464592518643505e-05,"[33905, 20940, 34164]"
"Akamai Technologies, Inc.",1257,31215,0.04026910139356079,0.018311,2694.12819591252,6.796632776339709e-06,"[36183, 16625]"
Al Asmary Abdullah Ibrahim A,3,4894,0.0006129955046996322,3.0,2606.7994847893715,0.0011508365018118756,[210499]
Alec Hoefler,1,4894,0.0002043318348998774,0.0625,2606.7994847893715,2.3975760454414076e-05,[197634]
Alexander Bruegmann,6,4894,0.0012259910093992644,0.00032,2606.7994847893715,1.2275589352660007e-07,[212085]
"Alibaba (US) Technology Co., Ltd.",2,4894,0.0004086636697997548,3.1e-05,2606.7994847893715,1.1891977185389382e-08,[37963]
Alliance LLC,3,4894,0.0006129955046996322,4.6e-05,2606.7994847893715,1.764615969444876e-08,[39900]
Allo Communications LLC,1,26321,3.799247748945709e-05,0.0,87.32871112314857,0.0,[15108]
Altinea SAS,52,26321,0.0019756088294517683,0.085693,87.32871112314857,0.000981269491990533,[41405]
AltusHost B.V.,10,31215,0.00032035880185808104,3e-05,2694.12819591252,1.1135327578515168e-08,[51430]
Amanah Tech Inc.,2,4894,0.0004086636697997548,2.0,2606.7994847893715,0.0007672243345412504,[32489]
"Amazon.com, Inc.",6060,31215,0.1941374339259971,0.020546,2694.12819591252,7.6262146809390875e-06,[16509]
"Anthropic, PBC",1,4894,0.0002043318348998774,1.5e-05,2606.7994847893715,5.754182509059378e-09,[399358]
Aperture Science Limited,2,4894,0.0004086636697997548,3.1e-05,2606.7994847893715,1.1891977185389382e-08,[38008]
AquaHost LTD,1,4894,0.0002043318348998774,1.5e-05,2606.7994847893715,5.754182509059378e-09,[199052]
Arcade Solutions AG,8,26321,0.0003039398199156567,0.0,87.32871112314857,0.0,[51873]
Arcus Novus UAB,1,4894,0.0002043318348998774,1.0,2606.7994847893715,0.0003836121672706252,[51259]
Arelion Sweden AB,73,26321,0.0027734508567303674,0.0,87.32871112314857,0.0,[1299]
Art of Automation B.V.,1,26321,3.799247748945709e-05,0.0,87.32871112314857,0.0,[60893]
ArtPlanet LLC,7,31215,0.00022425116130065674,6.0,2694.12819591252,0.0022270655157030335,[49542]
Artefact SARL,1,4894,0.0002043318348998774,16.0,2606.7994847893715,0.0061377946763300035,[42929]
