org_name,org_alias_num,org_all_num,org_ratio,sta_org_alias_num,sta_org_all_num,sat_org_ratio,as,country,category,sub_category
I-SERVERS LTD,47,26610,0.001766,30.0,87.32849554013333,0.34353,[209641],['GB'],['Education and Research'],['None']
HOSTKEY,168,26610,0.006313,9.672119,87.32849554013333,0.110756,[395839],['US'],['Computer and Information Technology'],['Phone Provider']
JSC IOT,10,26610,0.000376,7.0,87.32849554013333,0.080157,[29182],['RU'],['Computer and Information Technology'],['None']
Delta Ltd,35,26610,0.001315,6.500015,87.32849554013333,0.074432,[213220],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
IP SERVER LLC,8,26610,0.000301,6.0,87.32849554013333,0.068706,[44812],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
DEFSOLUTION LLC,9,26610,0.000338,5.0,87.32849554013333,0.057255,[197992],['US'],['None'],['None']
ScaleUp Technologies GmbH & Co. KG,4,26610,0.00015,4.0,87.32849554013333,0.045804,[29014],['DE'],['Computer and Information Technology'],['None']
HOSTKEY B.V.,6,26610,0.000225,4.0,87.32849554013333,0.045804,[57043],['NL'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
"RACKTECH CO., LTD.",4,26610,0.00015,3.0,87.32849554013333,0.034353,[204916],['TH'],['None'],['None']
AEZA INTERNATIONAL LTD,3,26610,0.000113,3.0,87.32849554013333,0.034353,[210644],['GB'],['None'],['None']
Phan Nhat Nghi,2,26610,7.5e-05,2.0,87.32849554013333,0.022902,[199925],['VG'],['Construction and Real Estate'],['Other']
socialimprove LLC,4,26610,0.00015,2.0,87.32849554013333,0.022902,[48261],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
FranTech Solutions,21,26610,0.000789,1.000015,87.32849554013333,0.011451,[53667],['US'],['Computer and Information Technology'],['Hosting and Cloud Provider']
LeaseWeb Netherlands B.V.,36,26610,0.001353,1.0,87.32849554013333,0.011451,[60781],['NL'],['Computer and Information Technology'],['None']
Telnab Networks LLC,2,26610,7.5e-05,1.0,87.32849554013333,0.011451,[197619],['US'],['None'],['None']
Sprious LLC,12,26610,0.000451,0.75,87.32849554013333,0.008588,[64267],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
