org_name,org_alias_num,org_all_num,org_ratio,sta_org_alias_num,sta_org_all_num,sat_org_ratio,as,country,category,sub_category
I-SERVERS LTD,47,28219,0.001666,30.0,89.33269337353809,0.335823,[209641],['GB'],['Education and Research'],['None']
HOSTKEY,168,28219,0.005953,9.672119,89.33269337353809,0.108271,[395839],['US'],['Computer and Information Technology'],['Phone Provider']
IP SERVER LLC,9,28219,0.000319,7.0,89.33269337353809,0.078359,[44812],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
JSC IOT,10,28219,0.000354,7.0,89.33269337353809,0.078359,[29182],['RU'],['Computer and Information Technology'],['None']
Delta Ltd,35,28219,0.00124,6.500015,89.33269337353809,0.072762,[213220],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
DEFSOLUTION LLC,9,28219,0.000319,5.0,89.33269337353809,0.055971,[197992],['US'],['None'],['None']
HOSTKEY B.V.,6,28219,0.000213,4.0,89.33269337353809,0.044776,[57043],['NL'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
ScaleUp Technologies GmbH & Co. KG,4,28219,0.000142,4.0,89.33269337353809,0.044776,[29014],['DE'],['Computer and Information Technology'],['None']
"RACKTECH CO., LTD.",4,28219,0.000142,3.0,89.33269337353809,0.033582,[204916],['TH'],['None'],['None']
AEZA INTERNATIONAL LTD,3,28219,0.000106,3.0,89.33269337353809,0.033582,[210644],['GB'],['None'],['None']
Phan Nhat Nghi,2,28219,7.1e-05,2.0,89.33269337353809,0.022388,[199925],['VG'],['Construction and Real Estate'],['Other']
socialimprove LLC,4,28219,0.000142,2.0,89.33269337353809,0.022388,[48261],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
FranTech Solutions,21,28219,0.000744,1.000015,89.33269337353809,0.011194,[53667],['US'],['Computer and Information Technology'],['Hosting and Cloud Provider']
SYN LTD,1,28219,3.5e-05,1.0,89.33269337353809,0.011194,[64080],['GB'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
LeaseWeb Netherlands B.V.,36,28219,0.001276,1.0,89.33269337353809,0.011194,[60781],['NL'],['Computer and Information Technology'],['None']
Telnab Networks LLC,2,28219,7.1e-05,1.0,89.33269337353809,0.011194,[197619],['US'],['None'],['None']
Sprious LLC,12,28219,0.000425,0.75,89.33269337353809,0.008396,[64267],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
VisualViet Company Limited,178,28219,0.006308,0.551773,89.33269337353809,0.006177,[135981],['VN'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
SatGate LLC,8,28219,0.000283,0.5,89.33269337353809,0.005597,[30721],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Google LLC,1833,28219,0.064957,0.132993,89.33269337353809,0.001489,"[36492, 396982, 15169]",['US'],"['Computer and Information Technology'
 'Media, Publishing, and Broadcasting']","['Software Development' 'Online Music and Video Streaming Services'
 'Internet Service Provider (ISP)']"
Megacore Technology Company Limited,32,28219,0.001134,0.125,89.33269337353809,0.001399,[140810],['VN'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Altinea SAS,52,28219,0.001843,0.085693,89.33269337353809,0.000959,[41405],['FR'],['Computer and Information Technology'],['None']
Super Godzilla Communications GK,2,28219,7.1e-05,0.007812,89.33269337353809,8.7e-05,[138652],['JP'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
RADISHCLOUD TECHNOLOGY LLC,1,28219,3.5e-05,0.003906,89.33269337353809,4.4e-05,[201217],['US'],['None'],['None']
Kirino LLC,16,28219,0.000567,0.000702,89.33269337353809,8e-06,[41378],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Web2Objects LLC,2,28219,7.1e-05,0.000488,89.33269337353809,5e-06,[62874],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
"GALAXYGATE, LLC",29,28219,0.001028,0.000443,89.33269337353809,5e-06,[397031],['US'],['Other'],['None']
UK-2 Limited,179,28219,0.006343,0.000171,89.33269337353809,2e-06,[13213],['GB'],['Computer and Information Technology'],['Hosting and Cloud Provider']
M247 Europe SRL,167,28219,0.005918,0.000151,89.33269337353809,2e-06,[9009],['RO'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Datacamp Limited,10,28219,0.000354,0.000122,89.33269337353809,1e-06,"[60068, 212238]",['GB'],"['Media, Publishing, and Broadcasting'
 'Computer and Information Technology']","['Online Music and Video Streaming Services'
 'Internet Service Provider (ISP)']"
Black Mesa Corporation,8,28219,0.000283,0.000122,89.33269337353809,1e-06,[46997],['US'],['Health Care Services'],['Other']
LoudTronix Inc.,8,28219,0.000283,0.000122,89.33269337353809,1e-06,[205212],['CA'],['Community Groups and Nonprofits'],['Other']
MonoCloud Pty Ltd,15,28219,0.000532,9.8e-05,89.33269337353809,1e-06,[149485],['AU'],"['Media, Publishing, and Broadcasting']",['Online Informational Content']
Akamai International B.V.,10023,28219,0.355186,8.2e-05,89.33269337353809,1e-06,"[20940, 21342]",['NL'],"['Media, Publishing, and Broadcasting']",['Online Music and Video Streaming Services']
Bharti Airtel Limited,81,28219,0.00287,6.2e-05,89.33269337353809,1e-06,"[45609, 9498]",['IN'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
"Cloudflare, Inc.",1413,28219,0.050072,6.1e-05,89.33269337353809,1e-06,"[13335, 395747]",['US'],['Computer and Information Technology'],['Hosting and Cloud Provider']
Melbikomas UAB,3,28219,0.000106,4.6e-05,89.33269337353809,1e-06,[56630],['LT'],['Computer and Information Technology'],['None']
Vinters IT Ltd,12,28219,0.000425,4.6e-05,89.33269337353809,1e-06,[62217],['GB'],['Computer and Information Technology'],['None']
Hivelocity Inc,3,28219,0.000106,4.6e-05,89.33269337353809,1e-06,[61317],['US'],['Computer and Information Technology'],['None']
Latitude.sh,40,28219,0.001417,4.4e-05,89.33269337353809,0.0,[396356],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Latitude.sh LTDA,36,28219,0.001276,3.4e-05,89.33269337353809,0.0,[262287],['BR'],['Computer and Information Technology'],['Hosting and Cloud Provider']
Hurricane Electric LLC,609,28219,0.021581,3.2e-05,89.33269337353809,0.0,[6939],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Plim Mobile Telecom LLC,2,28219,7.1e-05,3.1e-05,89.33269337353809,0.0,[216435],['US'],['None'],['None']
"Fork Networking, LLC",2,28219,7.1e-05,3.1e-05,89.33269337353809,0.0,[46841],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Eons Data Communications Limited,3,28219,0.000106,3.1e-05,89.33269337353809,0.0,[138997],['HK'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Performive LLC,78,28219,0.002764,3e-05,89.33269337353809,0.0,[46562],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
"Amazon.com, Inc.",5467,28219,0.193735,2.5e-05,89.33269337353809,0.0,[16509],['US'],['Computer and Information Technology'],['Hosting and Cloud Provider']
"Leaseweb USA, Inc.",64,28219,0.002268,1.9e-05,89.33269337353809,0.0,[30633],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
F3 Netze e.V.,1,28219,3.5e-05,1.5e-05,89.33269337353809,0.0,[205100],['DE'],['Service'],"['Law, Business, and Consulting Services']"
TerraHost AS,4,28219,0.000142,1.5e-05,89.33269337353809,0.0,[56655],['NO'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
"Fly.io, Inc.",1,28219,3.5e-05,1.5e-05,89.33269337353809,0.0,[40509],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
ERBCOM TELECOMUNICACOES EIRELI - ME,1,28219,3.5e-05,1.5e-05,89.33269337353809,0.0,[268972],['BR'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
