as,as_alias_num,as_all_num,as_ratio,sta_as_alias_num,sta_as_all_num,sat_as_ratio,org_name,country,category,sub_category
397165,62,4605,0.013464,992.0,1406.738892,0.705177,EpicUp Holdings Inc,US,Service,"Law, Business, and Consulting Services"
204916,101,4605,0.021933,63.5,1406.738892,0.04514,"RACKTECH CO., LTD.",TH,None,None
396356,2,4605,0.000434,32.0,1406.738892,0.022748,Latitude.sh,US,Computer and Information Technology,Internet Service Provider (ISP)
44812,30,4605,0.006515,30.0,1406.738892,0.021326,IP SERVER LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
210107,24,4605,0.005212,24.0,1406.738892,0.017061,PLUSWEB SUNUCU INTERNET HIZMETLERI TICARET LIMITED SIRKETI,TR,Computer and Information Technology,Internet Service Provider (ISP)
396319,1,4605,0.000217,16.0,1406.738892,0.011374,Oxylabs,US,Computer and Information Technology,Internet Service Provider (ISP)
30633,14,4605,0.00304,13.000015,1406.738892,0.009241,"Leaseweb USA, Inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
209968,13,4605,0.002823,13.0,1406.738892,0.009241,Kew Solutions Unipessoal Lda,PT,Finance and Insurance,"Investment, Portfolio Management, Pensions and Funds"
20473,15,4605,0.003257,12.000046,1406.738892,0.00853,"The Constant Company, LLC",US,Computer and Information Technology,Internet Service Provider (ISP)
62240,32,4605,0.006949,9.00058,1406.738892,0.006398,Clouvider Limited,GB,Computer and Information Technology,Internet Service Provider (ISP)
200373,9,4605,0.001954,9.0,1406.738892,0.006398,3xK Tech GmbH,DE,Computer and Information Technology,Internet Service Provider (ISP)
59504,11,4605,0.002389,8.1875,1406.738892,0.00582,LLC Vpsville,RU,Computer and Information Technology,Software Development
198231,9,4605,0.001954,8.003906,1406.738892,0.00569,SIXNET OPERATION LTD,GB,None,None
51659,8,4605,0.001737,8.0,1406.738892,0.005687,LLC Baxet,RU,Computer and Information Technology,Internet Service Provider (ISP)
49581,8,4605,0.001737,7.003906,1406.738892,0.004979,Ferdinand Zink trading as Tube-Hosting,DE,Computer and Information Technology,Software Development
47596,9,4605,0.001954,7.000031,1406.738892,0.004976,IT Express Ltd.,UA,Service,"Law, Business, and Consulting Services"
210695,7,4605,0.00152,7.0,1406.738892,0.004976,Dmitrii Vladimirovich Malkov,RU,None,None
49542,6,4605,0.001303,6.0,1406.738892,0.004265,ArtPlanet LLC,RU,Computer and Information Technology,Hosting and Cloud Provider
51837,6,4605,0.001303,6.0,1406.738892,0.004265,Netex Limited,HK,Computer and Information Technology,Software Development
61317,12,4605,0.002606,5.009033,1406.738892,0.003561,Hivelocity Inc,US,Computer and Information Technology,None
60781,6,4605,0.001303,5.000015,1406.738892,0.003554,LeaseWeb Netherlands B.V.,NL,Computer and Information Technology,None
62217,8,4605,0.001737,4.000519,1406.738892,0.002844,Vinters IT Ltd,GB,Computer and Information Technology,None
204490,4,4605,0.000869,4.0,1406.738892,0.002843,Kontel LLC,RU,Computer and Information Technology,Hosting and Cloud Provider
207990,4,4605,0.000869,4.0,1406.738892,0.002843,HostRoyale Technologies Pvt Ltd,IN,Computer and Information Technology,Internet Service Provider (ISP)
198571,4,4605,0.000869,4.0,1406.738892,0.002843,3xK Tech GmbH,DE,Computer and Information Technology,Internet Service Provider (ISP)
7018,4,4605,0.000869,4.0,1406.738892,0.002843,"AT&T Services, Inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
209242,17,4605,0.003692,3.000214,1406.738892,0.002133,"Cloudflare London, LLC",US,Service,"Law, Business, and Consulting Services"
213220,6,4605,0.001303,3.000046,1406.738892,0.002133,Delta Ltd,RU,Computer and Information Technology,Internet Service Provider (ISP)
52041,4,4605,0.000869,3.000015,1406.738892,0.002133,"Scaleblade, Ltd.",GB,Computer and Information Technology,Internet Service Provider (ISP)
208626,4,4605,0.000869,3.000015,1406.738892,0.002133,ServTech LTD,RU,Computer and Information Technology,Internet Service Provider (ISP)
209641,3,4605,0.000651,3.0,1406.738892,0.002133,I-SERVERS LTD,GB,Education and Research,None
48108,3,4605,0.000651,3.0,1406.738892,0.002133,Sole trader Malkov Dmitrii Vladimirovich,RU,Computer and Information Technology,None
60389,3,4605,0.000651,3.0,1406.738892,0.002133,Manir LLC,RU,Finance and Insurance,"Banks, Credit Card Companies, Mortgage Providers"
199669,3,4605,0.000651,3.0,1406.738892,0.002133,Okay-Telecom Ltd.,RU,Computer and Information Technology,Internet Service Provider (ISP)
212477,3,4605,0.000651,3.0,1406.738892,0.002133,RoyaleHosting BV,NL,Computer and Information Technology,None
3175,3,4605,0.000651,3.0,1406.738892,0.002133,Citytelecom LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
206873,3,4605,0.000651,3.0,1406.738892,0.002133,GalaxyStar LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
29182,3,4605,0.000651,3.0,1406.738892,0.002133,JSC IOT,RU,Computer and Information Technology,None
44477,3,4605,0.000651,3.0,1406.738892,0.002133,STARK INDUSTRIES SOLUTIONS LTD,GB,Manufacturing,"Metal, Glass, Wood, and Paper Manufacturing"
211027,4,4605,0.000869,2.125,1406.738892,0.001511,Perfect Cloud Technologies LLC,RU,"Media, Publishing, and Broadcasting",Other
49392,6,4605,0.001303,2.000061,1406.738892,0.001422,LLC Baxet,RU,Computer and Information Technology,Internet Service Provider (ISP)
202888,3,4605,0.000651,2.000015,1406.738892,0.001422,UPSTREAM NETWORK LTD,GB,None,None
56534,3,4605,0.000651,2.000015,1406.738892,0.001422,Comfortel Ltd.,RU,Computer and Information Technology,Internet Service Provider (ISP)
212521,3,4605,0.000651,2.000015,1406.738892,0.001422,Malkov D.V.,RU,Computer and Information Technology,Internet Service Provider (ISP)
42692,2,4605,0.000434,2.0,1406.738892,0.001422,Overweb Srl,IT,None,None
56849,2,4605,0.000434,2.0,1406.738892,0.001422,Kew Solutions Unipessoal Lda,PT,"Freight, Shipment, and Postal Services",Other
1239,2,4605,0.000434,2.0,1406.738892,0.001422,Sprint,US,Computer and Information Technology,Internet Service Provider (ISP)
